baseline_id,building_name ,vintage_name ,year,measure_id ,Percent of Total Base Area,GHG Savings tonnes,GHG Savings %,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,air_temp_reset_enabled,0.086709848,-46.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,baseline,0.086709848,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,boiler_eff_upgrade,0.086709848,-2.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,boiler_reset,0.086709848,144.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,cooling_cop_3_0,0.086709848,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,dcv_enabled,0.086709848,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,ecm_cold_deck_reset_control,0.086709848,-19.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,economizers_enabled,0.086709848,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,elec_reduce,0.086709848,58.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,envelope_ecm_roof,0.086709848,-0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,envelope_ecm_wall,0.086709848,14.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,envelope_ecm_windows,0.086709848,28.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,fans_to_variable,0.086709848,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,hrv_enabled,0.086709848,-9.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,infil_reduce,0.086709848,154.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,infil_reduce_plus_setback,0.086709848,184.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,lights_reduce_70p,0.086709848,37.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,load_reduce,0.086709848,248.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,occupancy_setback,0.086709848,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,payback_less_than_20,0.086709848,281.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,plug_loads_90_percent,0.086709848,-2.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,Barracks,1959-pre,2015,pump_fan_eff_,0.086709848,10.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,air_temp_reset_enabled,0.005569791,-0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,baseline,0.005569791,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,boiler_eff_upgrade,0.005569791,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,boiler_reset,0.005569791,29.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,cooling_cop_3_0,0.005569791,1.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,dcv_enabled,0.005569791,1.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,ecm_cold_deck_reset_control,0.005569791,11.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,economizers_enabled,0.005569791,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,elec_reduce,0.005569791,24.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,envelope_ecm_roof,0.005569791,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,envelope_ecm_wall,0.005569791,4.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,envelope_ecm_windows,0.005569791,4.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,fans_to_variable,0.005569791,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,hrv_enabled,0.005569791,10.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,infil_reduce,0.005569791,74.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,infil_reduce_plus_setback,0.005569791,63.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,lights_reduce_70p,0.005569791,21.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,load_reduce,0.005569791,79.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,occupancy_setback,0.005569791,-21.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,payback_less_than_20,0.005569791,111.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,plug_loads_90_percent,0.005569791,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Fire Hall,1959-pre,2015,pump_fan_eff_,0.005569791,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,air_temp_reset_enabled,0.043262022,-100.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,baseline,0.043262022,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,boiler_eff_upgrade,0.043262022,2.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,boiler_reset,0.043262022,275.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,cooling_cop_3_0,0.043262022,10.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,dcv_enabled,0.043262022,259.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,ecm_cold_deck_reset_control,0.043262022,22.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,economizers_enabled,0.043262022,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,elec_reduce,0.043262022,510.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,envelope_ecm_roof,0.043262022,45.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,envelope_ecm_wall,0.043262022,20.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,envelope_ecm_windows,0.043262022,43.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,exhaust_fans_occ_control,0.043262022,87.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,fans_to_variable,0.043262022,3.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,hrv_enabled,0.043262022,277.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,infil_reduce,0.043262022,474.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,infil_reduce_plus_setback,0.043262022,539.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,lights_reduce_70p,0.043262022,138.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,load_reduce,0.043262022,692.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,occupancy_setback,0.043262022,47.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,payback_less_than_20,0.043262022,1066.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,plug_loads_90_percent,0.043262022,2.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,Food Service,1959-pre,2015,pump_fan_eff_,0.043262022,24.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,air_temp_reset_enabled,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,baseline,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,boiler_eff_upgrade,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,boiler_reset,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,cooling_cop_3_0,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,dcv_enabled,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,ecm_cold_deck_reset_control,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,economizers_enabled,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,elec_reduce,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,envelope_ecm_roof,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,envelope_ecm_wall,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,envelope_ecm_windows,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,exhaust_fans_occ_control,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,fans_to_variable,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,hrv_enabled,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,lights_reduce_70p,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,load_reduce,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,occupancy_setback,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,payback_less_than_20,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,plug_loads_90_percent,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,Food Service,2005-2014,2015,pump_fan_eff_,0,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,air_temp_reset_enabled,0.268663553,-300.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,baseline,0.268663553,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,boiler_eff_upgrade,0.268663553,29.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,boiler_reset,0.268663553,1179.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,cooling_cop_3_0,0.268663553,34.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,dcv_enabled,0.268663553,639.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,ecm_cold_deck_reset_control,0.268663553,13.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,economizers_enabled,0.268663553,29.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,elec_reduce,0.268663553,1399.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,envelope_ecm_roof,0.268663553,384.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,envelope_ecm_wall,0.268663553,265.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,envelope_ecm_windows,0.268663553,96.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,exhaust_fans_occ_control,0.268663553,68.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,fans_to_variable,0.268663553,32.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,hrv_enabled,0.268663553,465.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,infil_reduce,0.268663553,2161.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,infil_reduce_plus_setback,0.268663553,2602.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,lights_reduce_70p,0.268663553,659.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,load_reduce,0.268663553,3188.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,occupancy_setback,0.268663553,686.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,payback_less_than_20,0.268663553,4220.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,plug_loads_90_percent,0.268663553,27.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,pumps_to_variable,0.268663553,29.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,Hangar,1959-pre,2015,pump_fan_eff_,0.268663553,120.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,air_temp_reset_enabled,0.026924257,-26.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,baseline,0.026924257,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,boiler_eff_upgrade,0.026924257,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,boiler_reset,0.026924257,113.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,cooling_cop_3_0,0.026924257,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,dcv_enabled,0.026924257,65.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,ecm_cold_deck_reset_control,0.026924257,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,economizers_enabled,0.026924257,4.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,elec_reduce,0.026924257,141.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,envelope_ecm_roof,0.026924257,48.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,envelope_ecm_wall,0.026924257,17.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,envelope_ecm_windows,0.026924257,10.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,exhaust_fans_occ_control,0.026924257,8.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,fans_to_variable,0.026924257,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,hrv_enabled,0.026924257,47.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,infil_reduce,0.026924257,197.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,infil_reduce_plus_setback,0.026924257,243.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,lights_reduce_70p,0.026924257,67.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,load_reduce,0.026924257,300.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,occupancy_setback,0.026924257,70.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,payback_less_than_20,0.026924257,405.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,plug_loads_90_percent,0.026924257,3.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,pumps_to_variable,0.026924257,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,Hangar,1960-1979,2015,pump_fan_eff_,0.026924257,12.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,air_temp_reset_enabled,0.031409473,-21.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,baseline,0.031409473,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,boiler_eff_upgrade,0.031409473,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,boiler_reset,0.031409473,86.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,cooling_cop_3_0,0.031409473,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,dcv_enabled,0.031409473,71.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,ecm_cold_deck_reset_control,0.031409473,3.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,economizers_enabled,0.031409473,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,elec_reduce,0.031409473,157.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,envelope_ecm_roof,0.031409473,24.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,envelope_ecm_wall,0.031409473,9.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,envelope_ecm_windows,0.031409473,6.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,exhaust_fans_occ_control,0.031409473,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,fans_to_variable,0.031409473,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,hrv_enabled,0.031409473,50.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,infil_reduce,0.031409473,73.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,infil_reduce_plus_setback,0.031409473,121.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,lights_reduce_70p,0.031409473,76.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,load_reduce,0.031409473,176.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,occupancy_setback,0.031409473,54.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,payback_less_than_20,0.031409473,299.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,plug_loads_90_percent,0.031409473,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,pumps_to_variable,0.031409473,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,Hangar,1980-2004,2015,pump_fan_eff_,0.031409473,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,air_temp_reset_enabled,0.006758071,-14.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,baseline,0.006758071,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,boiler_eff_upgrade,0.006758071,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,boiler_reset,0.006758071,68.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,cooling_cop_3_0,0.006758071,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,dcv_enabled,0.006758071,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,ecm_cold_deck_reset_control,0.006758071,-4.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,economizers_enabled,0.006758071,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,elec_reduce,0.006758071,24.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,envelope_ecm_roof,0.006758071,17.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,envelope_ecm_wall,0.006758071,32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,envelope_ecm_windows,0.006758071,1.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,exhaust_fans_occ_control,0.006758071,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,fans_to_variable,0.006758071,0.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,hrv_enabled,0.006758071,1.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,infil_reduce,0.006758071,112.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,infil_reduce_plus_setback,0.006758071,124.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,lights_reduce_70p,0.006758071,14.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,load_reduce,0.006758071,157.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,occupancy_setback,0.006758071,18.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,payback_less_than_20,0.006758071,169.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,plug_loads_90_percent,0.006758071,0.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,Maintenance Shop-Small,1959-pre,2015,pump_fan_eff_,0.006758071,11.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,air_temp_reset_enabled,0.003128416,-5.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,baseline,0.003128416,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,boiler_eff_upgrade,0.003128416,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,boiler_reset,0.003128416,29.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,cooling_cop_3_0,0.003128416,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,dcv_enabled,0.003128416,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,ecm_cold_deck_reset_control,0.003128416,-1.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,economizers_enabled,0.003128416,0.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,elec_reduce,0.003128416,11.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,envelope_ecm_roof,0.003128416,12.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,envelope_ecm_wall,0.003128416,6.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,envelope_ecm_windows,0.003128416,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,exhaust_fans_occ_control,0.003128416,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,fans_to_variable,0.003128416,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,hrv_enabled,0.003128416,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,infil_reduce,0.003128416,47.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,infil_reduce_plus_setback,0.003128416,52.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,lights_reduce_70p,0.003128416,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,load_reduce,0.003128416,67.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,occupancy_setback,0.003128416,8.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,payback_less_than_20,0.003128416,73.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,plug_loads_90_percent,0.003128416,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,Maintenance Shop-Small,1960-1979,2015,pump_fan_eff_,0.003128416,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Maintenance Shop-Small,1980-2004,2015,air_temp_reset_enabled,0.021039032,-17.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,Maintenance Shop-Small,1980-2004,2015,baseline,0.021039032,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,
